workload,workload_label,policy,policy_label,system,system_label,time,lambda,utilization,avg_queue_length,avg_active_servers,avg_waiting_time
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,140.0,18.0,0.6068253666980487,0.35489390679385885,6.0,0.01916291295898198
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,150,18.0,0.5891701131567306,0.27812357248042013,6.0,0.015262144907301545
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,160.0,5.0,0.17957324133967922,0.004030704754468245,6.0,0.0016146647424116647
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,170.0,5.0,0.1698243899244744,2.7380898021334587e-05,6.0,4.3461742891007285e-06
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,180.0,5.0,0.16982496328624383,0.0001013796217490892,6.0,1.823915982293324e-05
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,190.0,5.0,0.16789874084437795,6.0113927373919294e-05,6.0,1.0169985473962407e-05
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,200,5.0,0.1682993824644088,0.0,6.0,0.0
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,210.0,2.0,0.07036698774975944,0.0,6.0,0.0
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,220.0,2.0,0.06876493090221808,0.0,6.0,0.0
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,230.0,2.0,0.06437426705820411,0.0,6.0,0.0
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,240.0,2.0,0.0603743514938374,0.0,6.0,0.0
step_spike,Step spike,fast_response,Fast-response,static_c6,Static c=6,250.0,2.0,0.0649539669758269,0.0,6.0,0.0
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,10.0,2.0,0.1998469789435168,0.0158877003220824,2.0,0.006703313575966509
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,20.0,2.0,0.25306521719914216,0.06325963720502609,1.67,0.029728137972081653
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,30.0,2.0,0.2858364917054834,0.12556792328406124,1.48,0.06060954547605779
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,40.0,2.0,0.34464711222567707,0.18725490397392647,1.29,0.08763067395712389
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,50,2.0,0.36340699219840106,0.19285463941499967,1.21,0.08799495672724865
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,60.0,8.0,0.9571995506319376,14.885490460421343,1.11,1.8384755663460615
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,70.0,8.0,0.9243486269719352,19.731157986782588,2.1,2.4593701751035333
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,80.0,8.0,0.6313340050749928,3.035993939279922,2.99,0.4749507333443337
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,90.0,8.0,0.5166891841389293,0.2681619274700797,3.17,0.0322658643498632
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,100,8.0,0.5084401480687345,0.26553871721586525,3.19,0.032109739535875745
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,110.0,18.0,0.9506687820856966,14.719314266852725,3.19,0.8201792947700131
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,120.0,18.0,0.917259235141538,17.13920272392368,4.16,0.9531054571100703
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,130.0,18.0,0.7437425272085878,3.5863641063526397,5.05,0.22322675018023508
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,140.0,18.0,0.6645195804089914,0.8370156957707177,5.51,0.04548748749784024
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,150,18.0,0.6208397599119417,0.4333734352786143,5.69,0.02376263533160483
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,160.0,5.0,0.18431132381269802,0.009059802152031352,5.81,0.002710882570662031
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,170.0,5.0,0.20707876134587966,0.0017614830281030155,5.03,0.00031839735016956977
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,180.0,5.0,0.23788454876810156,0.004999390484807492,4.32,0.0010053129836087547
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,190.0,5.0,0.27093186339827374,0.012596316696209156,3.87,0.0022603655213848627
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,200,5.0,0.2923110518603554,0.02875069975033416,3.49,0.005404332373174258
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,210.0,2.0,0.13090842730533497,0.006517098272475806,3.31,0.004041213673073702
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,220.0,2.0,0.16380902456976884,0.012413201928243607,2.46,0.005938424477151137
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,230.0,2.0,0.2282133858387975,0.060575529109739366,1.88,0.02666176959834865
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,240.0,2.0,0.2809288069090018,0.1182185474027166,1.57,0.056233915760083845
step_spike,Step spike,fast_response,Fast-response,dynamic,Dynamic - Fast-response,250.0,2.0,0.33484989147870203,0.1920059771366469,1.37,0.08752097057897744
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,10.0,2.0,0.18594040821856173,0.016947370444677222,2.0,0.007848582663975753
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,20.0,2.0,0.19967387906407957,0.01915752928725236,2.0,0.007936793397082776
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,30.0,2.0,0.21241702249554756,0.017515440426265044,2.0,0.00787821233133089
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,40.0,2.0,0.18898516001161994,0.013728901266001809,2.0,0.006956592217437269
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,50,2.0,0.18490352005040084,0.014600362108479106,2.0,0.00732643602305967
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,60.0,4.0,0.38489527294877257,0.13529258712260628,2.0,0.03241648626306048
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,70.0,4.0,0.4138535176692704,0.18096642175396127,2.0,0.042921475003469656
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,80.0,4.0,0.4179859554609751,0.16984039745131518,2.0,0.037423127643108546
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,90.0,4.0,0.40447487314705144,0.1479969981414319,2.0,0.03577256508286105
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,100,4.0,0.40155258515945147,0.15587504343289976,2.0,0.03615496121144746
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,110.0,6.0,0.5857517994898963,0.634616892517235,2.0,0.09783172996148344
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,120.0,6.0,0.5928166541977631,0.609899154233001,2.0,0.09772495769471874
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,130.0,6.0,0.5707766626158847,0.5475476617918743,2.0,0.09074579484247133
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,140.0,6.0,0.605764086045795,0.6674340254795248,2.0,0.10915184574992925
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,150,6.0,0.5970229490496429,0.6122686121953423,2.0,0.09668454895026818
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,160.0,8.0,0.7853128343666315,2.131597245198478,2.0,0.2540316071781762
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,170.0,8.0,0.7942147750722148,2.754335688583087,2.0,0.319855006127034
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,180.0,8.0,0.7921673294120736,2.9849907489896292,2.0,0.35628235922012613
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,190.0,8.0,0.8174374484475045,3.2615392941816617,2.0,0.3626524044019495
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,200,8.0,0.8170203384532873,3.555565686913545,2.0,0.41916038042205983
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,210.0,10.0,0.915636600605574,7.610640619415683,2.0,0.7448660483116423
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,220.0,10.0,0.9520484003623122,13.655769602024396,2.0,1.3244557447989416
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,230.0,10.0,0.9653733928479213,17.516355544912855,2.0,1.7290963893526037
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,240.0,10.0,0.974153331602238,21.663426569842155,2.0,2.1178525338225027
gradual_ramp,Gradual ramp,balanced,Balanced,static_c2,Static c=2,250.0,10.0,0.9728248544000451,25.453080840407353,2.0,2.4543065347028286
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,10.0,2.0,0.06424468221101075,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,20.0,2.0,0.06583506511395817,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,30.0,2.0,0.07083637192992928,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,40.0,2.0,0.06401167911948184,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,50,2.0,0.06444237928542196,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,60.0,4.0,0.1293900712154708,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,70.0,4.0,0.14093154036122052,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,80.0,4.0,0.14005249050174026,1.505341565295737e-05,6.0,3.671564793404236e-06
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,90.0,4.0,0.13462685292973023,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,100,4.0,0.13382039984391844,0.0,6.0,0.0
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,110.0,6.0,0.20168907366419866,0.00032043207573424575,6.0,5.762465070025381e-05
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,120.0,6.0,0.19979975728893218,0.00019691054897792528,6.0,2.9282435004743342e-05
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,130.0,6.0,0.1968575028320894,0.001128568372753051,6.0,0.00014933411359389556
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,140.0,6.0,0.20170542959257998,0.00034549519918826384,6.0,5.57649243998359e-05
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,150,6.0,0.19433787453669515,0.000629485557716322,6.0,9.446583011667887e-05
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,160.0,8.0,0.26208822229516426,0.001782437131909176,6.0,0.00019931651660711852
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,170.0,8.0,0.2697484407729777,0.002502516288112616,6.0,0.0002778825467401178
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,180.0,8.0,0.2670263014437771,0.002373730721462209,6.0,0.0002682483818252571
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,190.0,8.0,0.27371513019879734,0.0032334430823003123,6.0,0.0003979015742757596
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,200,8.0,0.2712931991723029,0.0018536431186489894,6.0,0.0002270101019095761
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,210.0,10.0,0.32915018732502654,0.005843895958873816,6.0,0.0005560199598468318
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,220.0,10.0,0.3326552592771769,0.009651707254432268,6.0,0.0009704661021575753
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,230.0,10.0,0.32835586732010114,0.012038803490161008,6.0,0.0011173047657771528
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,240.0,10.0,0.3386729263487036,0.007077425333609254,6.0,0.0006649083006037635
gradual_ramp,Gradual ramp,balanced,Balanced,static_c6,Static c=6,250.0,10.0,0.3372404395205775,0.010556717831931762,6.0,0.0009484180431583341
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,10.0,2.0,0.18594040821856173,0.016947370444677222,2.0,0.007848582663975753
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,20.0,2.0,0.2616700770295828,0.12442847033359987,1.68,0.05155237580239489
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,30.0,2.0,0.33813433229276035,0.19456072665819943,1.38,0.0907415444047655
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,40.0,2.0,0.340051393836875,0.16815570700443472,1.24,0.08187535313028386
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,50,2.0,0.35147650877980446,0.2271450286302862,1.15,0.1026105975731107
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,60.0,4.0,0.7097832759555659,1.7407168287097345,1.09,0.42105702904375275
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,70.0,4.0,0.6364034037262747,1.356379774326756,1.4,0.3421983779338445
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,80.0,4.0,0.5593723042536374,1.0113880291745565,1.65,0.2380713593657293
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,90.0,4.0,0.4756377545377191,0.6487750151802715,1.81,0.16644506284519234
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,100,4.0,0.4432679400434128,0.3908841774891031,1.88,0.09085256593199346
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,110.0,6.0,0.6064639903769763,0.9812097693581887,1.95,0.15894132437368985
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,120.0,6.0,0.5910547425984237,0.6381967837322134,2.02,0.11072657907444276
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,130.0,6.0,0.5711147563511816,0.5866477224237544,2.03,0.0937451645416565
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,140.0,6.0,0.5804827838519668,0.6056947393558019,2.08,0.10020693772822391
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,150,6.0,0.5897479024286981,0.5894664400579996,2.1,0.09259806348231976
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,160.0,8.0,0.7411588484610243,1.8928033806881905,2.16,0.22715745130597845
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,170.0,8.0,0.6761688004309279,1.519280370618348,2.51,0.18392378509882015
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,180.0,8.0,0.5981370902706127,1.0413995479640124,2.76,0.12131304869732584
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,190.0,8.0,0.5861532149605019,0.6991056565183752,2.87,0.08633186290500042
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,200,8.0,0.5521300022720319,0.4347291406247427,2.96,0.04990686740108949
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,210.0,10.0,0.6646476201993887,0.9859176930591629,2.98,0.09489666764918518
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,220.0,10.0,0.6383882286472453,0.8639207690796734,3.07,0.08595378710499409
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,230.0,10.0,0.6466971503766021,0.8140501630633178,3.1,0.07913475273542481
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,240.0,10.0,0.631619924492865,0.6624264402142442,3.19,0.0653385419436391
gradual_ramp,Gradual ramp,balanced,Balanced,dynamic,Dynamic - Balanced,250.0,10.0,0.6240413500694431,0.6574578010561624,3.24,0.06290773972112347
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,10.0,2.0,0.18594040821856173,0.016947370444677222,2.0,0.007848582663975753
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,20.0,2.0,0.19967387906407957,0.01915752928725236,2.0,0.007936793397082776
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,30.0,2.0,0.21241702249554756,0.017515440426265044,2.0,0.00787821233133089
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,40.0,2.0,0.18898516001161994,0.013728901266001809,2.0,0.006956592217437269
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,50,2.0,0.18490352005040084,0.014600362108479106,2.0,0.00732643602305967
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,60.0,4.0,0.38489527294877257,0.13529258712260628,2.0,0.03241648626306048
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,70.0,4.0,0.4138535176692704,0.18096642175396127,2.0,0.042921475003469656
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,80.0,4.0,0.4179859554609751,0.16984039745131518,2.0,0.037423127643108546
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,90.0,4.0,0.40447487314705144,0.1479969981414319,2.0,0.03577256508286105
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,100,4.0,0.40155258515945147,0.15587504343289976,2.0,0.03615496121144746
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,110.0,6.0,0.5857517994898963,0.634616892517235,2.0,0.09783172996148344
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,120.0,6.0,0.5928166541977631,0.609899154233001,2.0,0.09772495769471874
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,130.0,6.0,0.5707766626158847,0.5475476617918743,2.0,0.09074579484247133
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,140.0,6.0,0.605764086045795,0.6674340254795248,2.0,0.10915184574992925
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,150,6.0,0.5970229490496429,0.6122686121953423,2.0,0.09668454895026818
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,160.0,8.0,0.7853128343666315,2.131597245198478,2.0,0.2540316071781762
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,170.0,8.0,0.7942147750722148,2.754335688583087,2.0,0.319855006127034
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,180.0,8.0,0.7921673294120736,2.9849907489896292,2.0,0.35628235922012613
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,190.0,8.0,0.8174374484475045,3.2615392941816617,2.0,0.3626524044019495
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,200,8.0,0.8170203384532873,3.555565686913545,2.0,0.41916038042205983
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,210.0,10.0,0.915636600605574,7.610640619415683,2.0,0.7448660483116423
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,220.0,10.0,0.9520484003623122,13.655769602024396,2.0,1.3244557447989416
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,230.0,10.0,0.9653733928479213,17.516355544912855,2.0,1.7290963893526037
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,240.0,10.0,0.974153331602238,21.663426569842155,2.0,2.1178525338225027
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c2,Static c=2,250.0,10.0,0.9728248544000451,25.453080840407353,2.0,2.4543065347028286
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,10.0,2.0,0.06424468221101075,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,20.0,2.0,0.06583506511395817,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,30.0,2.0,0.07083637192992928,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,40.0,2.0,0.06401167911948184,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,50,2.0,0.06444237928542196,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,60.0,4.0,0.1293900712154708,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,70.0,4.0,0.14093154036122052,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,80.0,4.0,0.14005249050174026,1.505341565295737e-05,6.0,3.671564793404236e-06
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,90.0,4.0,0.13462685292973023,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,100,4.0,0.13382039984391844,0.0,6.0,0.0
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,110.0,6.0,0.20168907366419866,0.00032043207573424575,6.0,5.762465070025381e-05
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,120.0,6.0,0.19979975728893218,0.00019691054897792528,6.0,2.9282435004743342e-05
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,130.0,6.0,0.1968575028320894,0.001128568372753051,6.0,0.00014933411359389556
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,140.0,6.0,0.20170542959257998,0.00034549519918826384,6.0,5.57649243998359e-05
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,150,6.0,0.19433787453669515,0.000629485557716322,6.0,9.446583011667887e-05
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,160.0,8.0,0.26208822229516426,0.001782437131909176,6.0,0.00019931651660711852
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,170.0,8.0,0.2697484407729777,0.002502516288112616,6.0,0.0002778825467401178
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,180.0,8.0,0.2670263014437771,0.002373730721462209,6.0,0.0002682483818252571
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,190.0,8.0,0.27371513019879734,0.0032334430823003123,6.0,0.0003979015742757596
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,200,8.0,0.2712931991723029,0.0018536431186489894,6.0,0.0002270101019095761
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,210.0,10.0,0.32915018732502654,0.005843895958873816,6.0,0.0005560199598468318
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,220.0,10.0,0.3326552592771769,0.009651707254432268,6.0,0.0009704661021575753
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,230.0,10.0,0.32835586732010114,0.012038803490161008,6.0,0.0011173047657771528
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,240.0,10.0,0.3386729263487036,0.007077425333609254,6.0,0.0006649083006037635
gradual_ramp,Gradual ramp,aggressive,Aggressive,static_c6,Static c=6,250.0,10.0,0.3372404395205775,0.010556717831931762,6.0,0.0009484180431583341
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,10.0,2.0,0.18594040821856173,0.016947370444677222,2.0,0.007848582663975753
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,20.0,2.0,0.25989468222189027,0.12263367997747336,1.69,0.05086207181926932
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,30.0,2.0,0.3289821220933878,0.17712359850685783,1.42,0.08331135094479848
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,40.0,2.0,0.3275301145219862,0.15860339409482546,1.31,0.07779471906742536
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,50,2.0,0.34336623806726785,0.2214839772090689,1.19,0.09981789269386108
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,60.0,4.0,0.705414265332664,1.7193532673681253,1.11,0.4154646933817123
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,70.0,4.0,0.5536449161675583,0.8953498806260444,1.67,0.23585825118557374
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,80.0,4.0,0.43959071893930385,0.2665637611079404,1.96,0.07220281054294983
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,90.0,4.0,0.41115021114078637,0.20507157456326097,1.99,0.048216837823491246
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,100,4.0,0.39651278618763636,0.14265023038729818,2.0,0.03421570451035292
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,110.0,6.0,0.5868807115295733,0.6623555264576926,2.0,0.10118157837411756
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,120.0,6.0,0.5518807415996445,0.47326085489211583,2.2,0.07761473739294088
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,130.0,6.0,0.5136443243750365,0.44690219348190124,2.32,0.07187271241076316
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,140.0,6.0,0.522022572764547,0.4454594669054437,2.38,0.07327873775205662
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,150,6.0,0.5151871001818683,0.3853334407605253,2.46,0.05953259341447097
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,160.0,8.0,0.6272407062869224,0.9201914898481877,2.6,0.11071285296329048
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,170.0,8.0,0.5725117357475081,0.6378271688888312,2.9,0.07615489360882863
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,180.0,8.0,0.5525108001797008,0.399981194866381,3.03,0.04911669633719831
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,190.0,8.0,0.5255115658982892,0.30376094203283854,3.09,0.0368701096921
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,200,8.0,0.5177643513205257,0.2725479262516561,3.13,0.03239034650739613
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,210.0,10.0,0.6274931574473357,0.7576571509719393,3.16,0.07171437708146641
gradual_ramp,Gradual ramp,aggressive,Aggressive,dynamic,Dynamic - Aggressive,220.0,10.0,0.5949242999362033,0.5731746059743803,3.35,0.056279460782916846
